case_id,account_id,edge_timestamp
case_002063,acct_001871,2025-08-10T16:23:42
case_002063,acct_001547,2025-08-10T16:23:42
case_002063,acct_001593,2025-08-10T16:23:42
case_002063,acct_001623,2025-08-10T16:23:42
case_002063,acct_001658,2025-08-10T16:23:42
case_002063,acct_001943,2025-08-10T16:23:42
case_002064,acct_001659,2025-04-05T03:08:55
case_002064,acct_001915,2025-04-05T03:08:55
case_002064,acct_001525,2025-04-05T03:08:55
case_002064,acct_001721,2025-04-05T03:08:55
case_002064,acct_001839,2025-04-05T03:08:55
case_002064,acct_002052,2025-04-05T03:08:55
case_002064,acct_001932,2025-04-05T03:08:55
case_002064,acct_001446,2025-04-05T03:08:55
case_002064,acct_001875,2025-04-05T03:08:55
case_002065,acct_001556,2025-09-30T07:36:07
case_002065,acct_002062,2025-09-30T07:36:07
case_002065,acct_001769,2025-09-30T07:36:07
case_002065,acct_001614,2025-09-30T07:36:07
case_002065,acct_001654,2025-09-30T07:36:07
case_002065,acct_001593,2025-09-30T07:36:07
case_002065,acct_001851,2025-09-30T07:36:07
case_002065,acct_002025,2025-09-30T07:36:07
case_002065,acct_001855,2025-09-30T07:36:07
case_002065,acct_001760,2025-09-30T07:36:07
case_002065,acct_001542,2025-09-30T07:36:07
case_002066,acct_001932,2025-05-22T09:11:58
case_002066,acct_001579,2025-05-22T09:11:58
case_002066,acct_001494,2025-05-22T09:11:58
case_002066,acct_001890,2025-05-22T09:11:58
case_002066,acct_002013,2025-05-22T09:11:58
case_002066,acct_002039,2025-05-22T09:11:58
case_002066,acct_001533,2025-05-22T09:11:58
case_002066,acct_001820,2025-05-22T09:11:58
case_002066,acct_001970,2025-05-22T09:11:58
case_002066,acct_001696,2025-05-22T09:11:58
case_002066,acct_001454,2025-05-22T09:11:58
case_002067,acct_002089,2025-02-28T09:31:53
case_002067,acct_001706,2025-02-28T09:31:53
case_002067,acct_002049,2025-02-28T09:31:53
case_002067,acct_001567,2025-02-28T09:31:53
case_002067,acct_001992,2025-02-28T09:31:53
case_002067,acct_001995,2025-02-28T09:31:53
case_002067,acct_001560,2025-02-28T09:31:53
case_002067,acct_001795,2025-02-28T09:31:53
case_002067,acct_001545,2025-02-28T09:31:53
case_002067,acct_001595,2025-02-28T09:31:53
case_002067,acct_001606,2025-02-28T09:31:53
case_002067,acct_001824,2025-02-28T09:31:53
case_002068,acct_001566,2025-02-09T09:22:36
case_002068,acct_001552,2025-02-09T09:22:36
case_002068,acct_002056,2025-02-09T09:22:36
case_002068,acct_001482,2025-02-09T09:22:36
case_002068,acct_002008,2025-02-09T09:22:36
case_002068,acct_001664,2025-02-09T09:22:36
case_002068,acct_001800,2025-02-09T09:22:36
case_002068,acct_001788,2025-02-09T09:22:36
case_002068,acct_001980,2025-02-09T09:22:36
case_002068,acct_001926,2025-02-09T09:22:36
case_002069,acct_001478,2025-09-09T05:24:22
case_002069,acct_002051,2025-09-09T05:24:22
case_002069,acct_001971,2025-09-09T05:24:22
case_002069,acct_001548,2025-09-09T05:24:22
case_002069,acct_001952,2025-09-09T05:24:22
case_002069,acct_001590,2025-09-09T05:24:22
case_002069,acct_002029,2025-09-09T05:24:22
case_002069,acct_001787,2025-09-09T05:24:22
case_002069,acct_001991,2025-09-09T05:24:22
case_002070,acct_001534,2025-10-23T10:59:32
case_002070,acct_001722,2025-10-23T10:59:32
case_002070,acct_002065,2025-10-23T10:59:32
case_002070,acct_001989,2025-10-23T10:59:32
case_002070,acct_001697,2025-10-23T10:59:32
case_002070,acct_002082,2025-10-23T10:59:32
case_002070,acct_001684,2025-10-23T10:59:32
case_002070,acct_001629,2025-10-23T10:59:32
case_002070,acct_001560,2025-10-23T10:59:32
case_002070,acct_001950,2025-10-23T10:59:32
case_002070,acct_001570,2025-10-23T10:59:32
case_002071,acct_002065,2025-08-27T06:16:13
case_002071,acct_001466,2025-08-27T06:16:13
case_002071,acct_001641,2025-08-27T06:16:13
case_002071,acct_001935,2025-08-27T06:16:13
case_002071,acct_001467,2025-08-27T06:16:13
case_002071,acct_001895,2025-08-27T06:16:13
case_002071,acct_001852,2025-08-27T06:16:13
case_002072,acct_001649,2025-03-08T01:38:13
case_002072,acct_002045,2025-03-08T01:38:13
case_002072,acct_001690,2025-03-08T01:38:13
case_002072,acct_001558,2025-03-08T01:38:13
case_002072,acct_001940,2025-03-08T01:38:13
case_002072,acct_002083,2025-03-08T01:38:13
case_002072,acct_001976,2025-03-08T01:38:13
case_002072,acct_001665,2025-03-08T01:38:13
case_002072,acct_001797,2025-03-08T01:38:13
case_002073,acct_001946,2025-03-07T09:18:32
case_002073,acct_001802,2025-03-07T09:18:32
case_002073,acct_001959,2025-03-07T09:18:32
case_002073,acct_001832,2025-03-07T09:18:32
case_002073,acct_001958,2025-03-07T09:18:32
case_002073,acct_001707,2025-03-07T09:18:32
case_002073,acct_001817,2025-03-07T09:18:32
case_002073,acct_001608,2025-03-07T09:18:32
case_002073,acct_001465,2025-03-07T09:18:32
case_002073,acct_001533,2025-03-07T09:18:32
case_002074,acct_002028,2025-06-01T22:53:38
case_002074,acct_001519,2025-06-01T22:53:38
case_002074,acct_001447,2025-06-01T22:53:38
case_002074,acct_001450,2025-06-01T22:53:38
case_002074,acct_001648,2025-06-01T22:53:38
case_002074,acct_001908,2025-06-01T22:53:38
case_002074,acct_001463,2025-06-01T22:53:38
case_002074,acct_001660,2025-06-01T22:53:38
case_002074,acct_001577,2025-06-01T22:53:38
case_002074,acct_001822,2025-06-01T22:53:38
case_002074,acct_001762,2025-06-01T22:53:38
case_002074,acct_001970,2025-06-01T22:53:38
case_002075,acct_001533,2025-02-23T15:26:45
case_002075,acct_001789,2025-02-23T15:26:45
case_002075,acct_001880,2025-02-23T15:26:45
case_002075,acct_001608,2025-02-23T15:26:45
case_002075,acct_001612,2025-02-23T15:26:45
case_002075,acct_001836,2025-02-23T15:26:45
case_002076,acct_001517,2025-09-02T23:43:32
case_002076,acct_001621,2025-09-02T23:43:32
case_002076,acct_002052,2025-09-02T23:43:32
case_002076,acct_002037,2025-09-02T23:43:32
case_002076,acct_001627,2025-09-02T23:43:32
case_002076,acct_001994,2025-09-02T23:43:32
case_002076,acct_001624,2025-09-02T23:43:32
case_002076,acct_001740,2025-09-02T23:43:32
case_002076,acct_001567,2025-09-02T23:43:32
case_002077,acct_001777,2025-08-04T17:28:09
case_002077,acct_001729,2025-08-04T17:28:09
case_002077,acct_001747,2025-08-04T17:28:09
case_002077,acct_001735,2025-08-04T17:28:09
case_002077,acct_001763,2025-08-04T17:28:09
case_002077,acct_001764,2025-08-04T17:28:09
case_002077,acct_001587,2025-08-04T17:28:09
case_002077,acct_001528,2025-08-04T17:28:09
case_002077,acct_001681,2025-08-04T17:28:09
case_002077,acct_001959,2025-08-04T17:28:09
case_002077,acct_002062,2025-08-04T17:28:09
case_002078,acct_002080,2025-05-25T14:18:06
case_002078,acct_001891,2025-05-25T14:18:06
case_002078,acct_002031,2025-05-25T14:18:06
case_002078,acct_001646,2025-05-25T14:18:06
case_002078,acct_002013,2025-05-25T14:18:06
case_002078,acct_001711,2025-05-25T14:18:06
case_002079,acct_001824,2025-05-01T12:06:36
case_002079,acct_001586,2025-05-01T12:06:36
case_002079,acct_001923,2025-05-01T12:06:36
case_002079,acct_001687,2025-05-01T12:06:36
case_002079,acct_001582,2025-05-01T12:06:36
case_002079,acct_001997,2025-05-01T12:06:36
case_002079,acct_002076,2025-05-01T12:06:36
case_002080,acct_001768,2025-12-17T03:15:36
case_002080,acct_001442,2025-12-17T03:15:36
case_002080,acct_001891,2025-12-17T03:15:36
case_002080,acct_001999,2025-12-17T03:15:36
case_002080,acct_001993,2025-12-17T03:15:36
case_002080,acct_001669,2025-12-17T03:15:36
case_002081,acct_002080,2025-12-23T17:59:31
case_002081,acct_001692,2025-12-23T17:59:31
case_002081,acct_001640,2025-12-23T17:59:31
case_002081,acct_001825,2025-12-23T17:59:31
case_002081,acct_001551,2025-12-23T17:59:31
case_002081,acct_001725,2025-12-23T17:59:31
case_002082,acct_001494,2025-12-30T06:21:37
case_002082,acct_002053,2025-12-30T06:21:37
case_002082,acct_001789,2025-12-30T06:21:37
case_002082,acct_001791,2025-12-30T06:21:37
case_002082,acct_001856,2025-12-30T06:21:37
case_002082,acct_001677,2025-12-30T06:21:37
case_002082,acct_001883,2025-12-30T06:21:37
case_002083,acct_001691,2025-01-22T02:56:52
case_002083,acct_001578,2025-01-22T02:56:52
case_002083,acct_001819,2025-01-22T02:56:52
case_002083,acct_001498,2025-01-22T02:56:52
case_002083,acct_001627,2025-01-22T02:56:52
case_002083,acct_001972,2025-01-22T02:56:52
case_002084,acct_001632,2025-11-02T08:00:48
case_002084,acct_001869,2025-11-02T08:00:48
case_002084,acct_001543,2025-11-02T08:00:48
case_002084,acct_001504,2025-11-02T08:00:48
case_002084,acct_001601,2025-11-02T08:00:48
case_002084,acct_001763,2025-11-02T08:00:48
case_002084,acct_002015,2025-11-02T08:00:48
case_002084,acct_001962,2025-11-02T08:00:48
case_002084,acct_001936,2025-11-02T08:00:48
case_002084,acct_001598,2025-11-02T08:00:48
case_002084,acct_001636,2025-11-02T08:00:48
case_002085,acct_001769,2025-12-04T02:10:44
case_002085,acct_001448,2025-12-04T02:10:44
case_002085,acct_001664,2025-12-04T02:10:44
case_002085,acct_001783,2025-12-04T02:10:44
case_002085,acct_001611,2025-12-04T02:10:44
case_002085,acct_001572,2025-12-04T02:10:44
case_002085,acct_002042,2025-12-04T02:10:44
case_002085,acct_002058,2025-12-04T02:10:44
case_002085,acct_001460,2025-12-04T02:10:44
case_002085,acct_001558,2025-12-04T02:10:44
case_002085,acct_001690,2025-12-04T02:10:44
case_002085,acct_001935,2025-12-04T02:10:44
case_002086,acct_001684,2025-09-22T10:24:03
case_002086,acct_001696,2025-09-22T10:24:03
case_002086,acct_001956,2025-09-22T10:24:03
case_002086,acct_001606,2025-09-22T10:24:03
case_002086,acct_001564,2025-09-22T10:24:03
case_002086,acct_001560,2025-09-22T10:24:03
case_002087,acct_001753,2025-03-02T09:26:13
case_002087,acct_001612,2025-03-02T09:26:13
case_002087,acct_001993,2025-03-02T09:26:13
case_002087,acct_001547,2025-03-02T09:26:13
case_002087,acct_001806,2025-03-02T09:26:13
case_002087,acct_001828,2025-03-02T09:26:13
case_002088,acct_001993,2025-08-23T07:28:39
case_002088,acct_001570,2025-08-23T07:28:39
case_002088,acct_001859,2025-08-23T07:28:39
case_002088,acct_001914,2025-08-23T07:28:39
case_002088,acct_002076,2025-08-23T07:28:39
case_002088,acct_001732,2025-08-23T07:28:39
case_002088,acct_001951,2025-08-23T07:28:39
case_002088,acct_001610,2025-08-23T07:28:39
case_002088,acct_001609,2025-08-23T07:28:39
case_002088,acct_001694,2025-08-23T07:28:39
case_002088,acct_001728,2025-08-23T07:28:39
case_002088,acct_001674,2025-08-23T07:28:39
case_002089,acct_001727,2025-04-17T20:26:41
case_002089,acct_001496,2025-04-17T20:26:41
case_002089,acct_001626,2025-04-17T20:26:41
case_002089,acct_001846,2025-04-17T20:26:41
case_002089,acct_001836,2025-04-17T20:26:41
case_002089,acct_001642,2025-04-17T20:26:41
case_002089,acct_001627,2025-04-17T20:26:41
case_002089,acct_001774,2025-04-17T20:26:41
case_002089,acct_002055,2025-04-17T20:26:41
case_002089,acct_001513,2025-04-17T20:26:41
case_002089,acct_001685,2025-04-17T20:26:41
case_002089,acct_001486,2025-04-17T20:26:41
case_002090,acct_001685,2025-10-24T01:01:11
case_002090,acct_001661,2025-10-24T01:01:11
case_002090,acct_001716,2025-10-24T01:01:11
case_002090,acct_001464,2025-10-24T01:01:11
case_002090,acct_002068,2025-10-24T01:01:11
case_002090,acct_001443,2025-10-24T01:01:11
case_002091,acct_001606,2025-05-20T02:15:09
case_002091,acct_001812,2025-05-20T02:15:09
case_002091,acct_001928,2025-05-20T02:15:09
case_002091,acct_001897,2025-05-20T02:15:09
case_002091,acct_001716,2025-05-20T02:15:09
case_002091,acct_001871,2025-05-20T02:15:09
case_002091,acct_001765,2025-05-20T02:15:09
case_002091,acct_001694,2025-05-20T02:15:09
case_002091,acct_002028,2025-05-20T02:15:09
case_002091,acct_001739,2025-05-20T02:15:09
case_002091,acct_001638,2025-05-20T02:15:09
case_002091,acct_001590,2025-05-20T02:15:09
case_002092,acct_001433,2025-09-20T12:14:46
case_002092,acct_001486,2025-09-20T12:14:46
case_002092,acct_001737,2025-09-20T12:14:46
case_002092,acct_001985,2025-09-20T12:14:46
case_002092,acct_001578,2025-09-20T12:14:46
case_002092,acct_001834,2025-09-20T12:14:46
case_002093,acct_002082,2025-05-21T05:51:38
case_002093,acct_001644,2025-05-21T05:51:38
case_002093,acct_001661,2025-05-21T05:51:38
case_002093,acct_002008,2025-05-21T05:51:38
case_002093,acct_001523,2025-05-21T05:51:38
case_002093,acct_001838,2025-05-21T05:51:38
case_002093,acct_001859,2025-05-21T05:51:38
case_002093,acct_001771,2025-05-21T05:51:38
case_002093,acct_001821,2025-05-21T05:51:38
case_002093,acct_001843,2025-05-21T05:51:38
case_002094,acct_001673,2025-10-02T09:47:14
case_002094,acct_001479,2025-10-02T09:47:14
case_002094,acct_002015,2025-10-02T09:47:14
case_002094,acct_001647,2025-10-02T09:47:14
case_002094,acct_002044,2025-10-02T09:47:14
case_002094,acct_001948,2025-10-02T09:47:14
case_002095,acct_001486,2025-01-02T05:39:06
case_002095,acct_001751,2025-01-02T05:39:06
case_002095,acct_001666,2025-01-02T05:39:06
case_002095,acct_001608,2025-01-02T05:39:06
case_002095,acct_001690,2025-01-02T05:39:06
case_002095,acct_001444,2025-01-02T05:39:06
case_002096,acct_001718,2025-03-26T12:36:27
case_002096,acct_001696,2025-03-26T12:36:27
case_002096,acct_001929,2025-03-26T12:36:27
case_002096,acct_001653,2025-03-26T12:36:27
case_002096,acct_001984,2025-03-26T12:36:27
case_002096,acct_001956,2025-03-26T12:36:27
case_002096,acct_001767,2025-03-26T12:36:27
case_002096,acct_001804,2025-03-26T12:36:27
case_002097,acct_001891,2025-01-01T23:53:46
case_002097,acct_001839,2025-01-01T23:53:46
case_002097,acct_001828,2025-01-01T23:53:46
case_002097,acct_001619,2025-01-01T23:53:46
case_002097,acct_002028,2025-01-01T23:53:46
case_002097,acct_001582,2025-01-01T23:53:46
case_002097,acct_001733,2025-01-01T23:53:46
case_002097,acct_002083,2025-01-01T23:53:46
case_002097,acct_001792,2025-01-01T23:53:46
case_002097,acct_001867,2025-01-01T23:53:46
case_002098,acct_001498,2025-02-08T21:53:49
case_002098,acct_001807,2025-02-08T21:53:49
case_002098,acct_001586,2025-02-08T21:53:49
case_002098,acct_001765,2025-02-08T21:53:49
case_002098,acct_001897,2025-02-08T21:53:49
case_002098,acct_001745,2025-02-08T21:53:49
case_002098,acct_001468,2025-02-08T21:53:49
case_002098,acct_001557,2025-02-08T21:53:49
case_002098,acct_001933,2025-02-08T21:53:49
case_002098,acct_001445,2025-02-08T21:53:49
case_002098,acct_001868,2025-02-08T21:53:49
case_002099,acct_001723,2025-06-05T14:35:23
case_002099,acct_001622,2025-06-05T14:35:23
case_002099,acct_001575,2025-06-05T14:35:23
case_002099,acct_002087,2025-06-05T14:35:23
case_002099,acct_002066,2025-06-05T14:35:23
case_002099,acct_002008,2025-06-05T14:35:23
case_002099,acct_001624,2025-06-05T14:35:23
case_002099,acct_001741,2025-06-05T14:35:23
case_002099,acct_001832,2025-06-05T14:35:23
case_002099,acct_001749,2025-06-05T14:35:23
case_002099,acct_002032,2025-06-05T14:35:23
case_002099,acct_001968,2025-06-05T14:35:23
case_002100,acct_001596,2025-09-29T07:48:59
case_002100,acct_001816,2025-09-29T07:48:59
case_002100,acct_001891,2025-09-29T07:48:59
case_002100,acct_002062,2025-09-29T07:48:59
case_002100,acct_001845,2025-09-29T07:48:59
case_002100,acct_001995,2025-09-29T07:48:59
case_002100,acct_001802,2025-09-29T07:48:59
case_002100,acct_001441,2025-09-29T07:48:59
case_002100,acct_001509,2025-09-29T07:48:59
case_002100,acct_001506,2025-09-29T07:48:59
case_002100,acct_001769,2025-09-29T07:48:59
case_002101,acct_001539,2025-09-11T18:45:49
case_002101,acct_002026,2025-09-11T18:45:49
case_002101,acct_001826,2025-09-11T18:45:49
case_002101,acct_001508,2025-09-11T18:45:49
case_002101,acct_001822,2025-09-11T18:45:49
case_002101,acct_001498,2025-09-11T18:45:49
case_002101,acct_001683,2025-09-11T18:45:49
case_002101,acct_002059,2025-09-11T18:45:49
case_002102,acct_001611,2025-04-23T18:53:19
case_002102,acct_001607,2025-04-23T18:53:19
case_002102,acct_001899,2025-04-23T18:53:19
case_002102,acct_001459,2025-04-23T18:53:19
case_002102,acct_001836,2025-04-23T18:53:19
case_002102,acct_001711,2025-04-23T18:53:19
case_002102,acct_002074,2025-04-23T18:53:19
case_002102,acct_001468,2025-04-23T18:53:19
case_002102,acct_001689,2025-04-23T18:53:19
case_002103,acct_001723,2025-06-24T23:00:41
case_002103,acct_001567,2025-06-24T23:00:41
case_002103,acct_001732,2025-06-24T23:00:41
case_002103,acct_001825,2025-06-24T23:00:41
case_002103,acct_001973,2025-06-24T23:00:41
case_002103,acct_001778,2025-06-24T23:00:41
case_002103,acct_001585,2025-06-24T23:00:41
case_002104,acct_001725,2025-05-28T20:33:21
case_002104,acct_002070,2025-05-28T20:33:21
case_002104,acct_002061,2025-05-28T20:33:21
case_002104,acct_001480,2025-05-28T20:33:21
case_002104,acct_001637,2025-05-28T20:33:21
case_002104,acct_001662,2025-05-28T20:33:21
case_002104,acct_002076,2025-05-28T20:33:21
case_002104,acct_002054,2025-05-28T20:33:21
case_002104,acct_001894,2025-05-28T20:33:21
case_002104,acct_001871,2025-05-28T20:33:21
case_002104,acct_001709,2025-05-28T20:33:21
