device_id,device_type
device_003570,desktop
device_003571,mobile
device_003572,desktop
device_003573,corporate_workstation
device_003574,desktop
device_003575,tablet
device_003576,corporate_workstation
device_003577,corporate_workstation
device_003578,tablet
device_003579,tablet
device_003580,tablet
device_003581,desktop
device_003582,customer_service_terminal
device_003583,customer_service_terminal
device_003584,mobile
device_003585,mobile
device_003586,corporate_workstation
device_003587,corporate_workstation
device_003588,customer_service_terminal
device_003589,mobile
device_003590,corporate_workstation
device_003591,corporate_workstation
device_003592,desktop
device_003593,mobile
device_003594,customer_service_terminal
device_003595,desktop
device_003596,corporate_workstation
device_003597,desktop
device_003598,tablet
device_003599,customer_service_terminal
device_003600,corporate_workstation
device_003601,desktop
device_003602,mobile
device_003603,mobile
device_003604,desktop
device_003605,customer_service_terminal
device_003606,tablet
device_003607,tablet
device_003608,mobile
device_003609,mobile
device_003610,corporate_workstation
device_003611,mobile
device_003612,tablet
device_003613,desktop
device_003614,customer_service_terminal
device_003615,mobile
device_003616,tablet
device_003617,customer_service_terminal
device_003618,desktop
device_003619,tablet
device_003620,corporate_workstation
device_003621,mobile
device_003622,tablet
device_003623,desktop
device_003624,desktop
device_003625,customer_service_terminal
device_003626,mobile
device_003627,tablet
device_003628,desktop
device_003629,customer_service_terminal
device_003630,mobile
device_003631,mobile
device_003632,customer_service_terminal
device_003633,tablet
device_003634,desktop
device_003635,customer_service_terminal
device_003636,desktop
device_003637,desktop
device_003638,mobile
device_003639,customer_service_terminal
device_003640,customer_service_terminal
device_003641,desktop
device_003642,tablet
device_003643,customer_service_terminal
device_003644,mobile
device_003645,corporate_workstation
device_003646,tablet
device_003647,desktop
device_003648,tablet
device_003649,tablet
device_003650,tablet
device_003651,mobile
device_003652,mobile
device_003653,corporate_workstation
device_003654,desktop
device_003655,customer_service_terminal
device_003656,customer_service_terminal
device_003657,tablet
device_003658,tablet
device_003659,mobile
device_003660,tablet
device_003661,corporate_workstation
device_003662,corporate_workstation
device_003663,customer_service_terminal
device_003664,customer_service_terminal
device_003665,mobile
device_003666,corporate_workstation
device_003667,desktop
device_003668,mobile
device_003669,corporate_workstation
device_003670,corporate_workstation
device_003671,corporate_workstation
device_003672,mobile
device_003673,mobile
device_003674,desktop
device_003675,mobile
device_003676,desktop
device_003677,tablet
device_003678,customer_service_terminal
device_003679,desktop
device_003680,customer_service_terminal
device_003681,tablet
device_003682,customer_service_terminal
device_003683,customer_service_terminal
device_003684,mobile
device_003685,desktop
device_003686,corporate_workstation
device_003687,corporate_workstation
device_003688,mobile
device_003689,desktop
device_003690,customer_service_terminal
device_003691,corporate_workstation
device_003692,customer_service_terminal
device_003693,tablet
device_003694,tablet
device_003695,tablet
device_003696,mobile
device_003697,desktop
device_003698,mobile
device_003699,corporate_workstation
device_003700,mobile
device_003701,customer_service_terminal
device_003702,desktop
device_003703,corporate_workstation
device_003704,tablet
device_003705,tablet
device_003706,corporate_workstation
device_003707,corporate_workstation
device_003708,mobile
device_003709,customer_service_terminal
device_003710,desktop
device_003711,desktop
device_003712,tablet
device_003713,customer_service_terminal
device_003714,customer_service_terminal
device_003715,mobile
device_003716,mobile
device_003717,mobile
device_003718,desktop
device_003719,customer_service_terminal
device_003720,desktop
device_003721,tablet
device_003722,desktop
device_003723,mobile
device_003724,mobile
device_003725,corporate_workstation
device_003726,mobile
device_003727,desktop
device_003728,desktop
device_003729,corporate_workstation
device_003730,tablet
device_003731,mobile
device_003732,mobile
device_003733,customer_service_terminal
device_003734,corporate_workstation
device_003735,desktop
device_003736,desktop
device_003737,mobile
device_003738,mobile
device_003739,desktop
device_003740,customer_service_terminal
device_003741,customer_service_terminal
device_003742,desktop
device_003743,corporate_workstation
device_003744,desktop
device_003745,desktop
device_003746,mobile
device_003747,customer_service_terminal
device_003748,desktop
device_003749,mobile
device_003750,tablet
device_003751,customer_service_terminal
device_003752,mobile
device_003753,tablet
device_003754,desktop
device_003755,tablet
device_003756,mobile
device_003757,desktop
device_003758,customer_service_terminal
device_003759,customer_service_terminal
device_003760,mobile
device_003761,tablet
device_003762,desktop
device_003763,tablet
device_003764,customer_service_terminal
device_003765,mobile
device_003766,tablet
device_003767,customer_service_terminal
device_003768,customer_service_terminal
device_003769,corporate_workstation
device_003770,tablet
device_003771,tablet
device_003772,tablet
device_003773,desktop
device_003774,mobile
device_003775,mobile
device_003776,mobile
device_003777,corporate_workstation
device_003778,desktop
device_003779,mobile
device_003780,corporate_workstation
device_003781,mobile
device_003782,mobile
device_003783,tablet
device_003784,mobile
device_003785,tablet
device_003786,mobile
device_003787,tablet
device_003788,desktop
device_003789,corporate_workstation
device_003790,customer_service_terminal
device_003791,corporate_workstation
device_003792,mobile
device_003793,customer_service_terminal
device_003794,customer_service_terminal
device_003795,corporate_workstation
device_003796,mobile
device_003797,desktop
device_003798,desktop
device_003799,tablet
device_003800,mobile
device_003801,customer_service_terminal
device_003802,corporate_workstation
device_003803,mobile
device_003804,mobile
device_003805,customer_service_terminal
device_003806,mobile
device_003807,customer_service_terminal
device_003808,corporate_workstation
device_003809,corporate_workstation
device_003810,corporate_workstation
device_003811,corporate_workstation
device_003812,corporate_workstation
device_003813,tablet
device_003814,customer_service_terminal
device_003815,tablet
device_003816,desktop
device_003817,customer_service_terminal
device_003818,tablet
device_003819,corporate_workstation
device_003820,corporate_workstation
device_003821,tablet
device_003822,mobile
device_003823,customer_service_terminal
device_003824,desktop
device_003825,tablet
device_003826,tablet
device_003827,tablet
device_003828,mobile
device_003829,desktop
device_003830,tablet
device_003831,tablet
device_003832,mobile
device_003833,customer_service_terminal
device_003834,customer_service_terminal
device_003835,tablet
device_003836,desktop
device_003837,tablet
device_003838,desktop
device_003839,customer_service_terminal
device_003840,corporate_workstation
device_003841,tablet
device_003842,mobile
device_003843,desktop
device_003844,tablet
device_003845,tablet
device_003846,tablet
device_003847,customer_service_terminal
device_003848,desktop
device_003849,mobile
device_003850,corporate_workstation
device_003851,corporate_workstation
device_003852,tablet
device_003853,desktop
device_003854,tablet
device_003855,mobile
device_003856,desktop
device_003857,customer_service_terminal
device_003858,customer_service_terminal
device_003859,tablet
device_003860,corporate_workstation
device_003861,mobile
device_003862,desktop
device_003863,desktop
device_003864,desktop
device_003865,corporate_workstation
device_003866,tablet
device_003867,mobile
device_003868,corporate_workstation
device_003869,corporate_workstation
device_003870,tablet
device_003871,tablet
device_003872,desktop
device_003873,tablet
device_003874,tablet
device_003875,desktop
device_003876,desktop
device_003877,mobile
device_003878,corporate_workstation
device_003879,mobile
device_003880,mobile
device_003881,tablet
device_003882,tablet
device_003883,mobile
device_003884,corporate_workstation
device_003885,desktop
device_003886,mobile
device_003887,corporate_workstation
device_003888,desktop
device_003889,corporate_workstation
device_003890,customer_service_terminal
device_003891,desktop
device_003892,mobile
device_003893,customer_service_terminal
device_003894,tablet
device_003895,customer_service_terminal
device_003896,tablet
