TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,P_emaildomain,R_emaildomain,C1,C2,C5,C6,C11,C13,C14,D1,D2,D3,D4,D10,D15,V1,V12,V29,V44,V75,V281,V283,V307,DeviceType,DeviceInfo,id_01,id_12,id_30,id_31
3001080,0,2080430,47.28,R,2666,170.0,150.0,mastercard,126.0,debit,325.0,87.0,0.0,gmail.com,gmail.com,3,2,0,0,2,2,1,45.0,10.0,,90.0,30.0,5.0,,0.0,0.0,0.0,,0.0,0.0,250.0,desktop,Dev_356,-20.0,NotFound,Windows 10,nan
3001081,0,2080612,27.78,S,1386,111.0,150.0,visa,226.0,debit,299.0,87.0,0.0,gmail.com,anonymous.com,3,3,0,2,0,5,1,14.0,1.0,0.0,90.0,120.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,nan,Dev_974,,nan,nan,chrome 63.0
3001082,0,2081662,50.71,R,2957,224.0,150.0,mastercard,166.0,debit,299.0,87.0,5.0,gmail.com,gmail.com,1,2,1,1,0,4,0,,0.0,,90.0,30.0,0.0,1.0,2.0,0.0,0.0,,0.0,0.0,1000.0,nan,Dev_922,,Found,nan,ie 11.0
3001083,0,2085769,94.21,C,2890,170.0,150.0,mastercard,166.0,credit,325.0,87.0,0.0,gmail.com,nan,2,2,1,0,3,6,0,5.0,60.0,,1.0,0.0,0.0,1.0,,0.0,,1.0,,0.0,50.0,desktop,Dev_388,,nan,Windows 10,nan
3001084,0,2091397,47.1,C,2736,224.0,150.0,visa,117.0,debit,126.0,87.0,12.0,mail.com,yahoo.com,1,1,0,0,1,1,2,5.0,,30.0,,120.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,nan,Dev_174,,nan,nan,nan
3001085,0,2092621,94.23,W,1362,170.0,185.0,discover,166.0,debit,315.0,87.0,5.0,yahoo.com,nan,2,3,0,2,2,3,1,,,30.0,14.0,,45.0,1.0,0.0,,0.0,,0.0,0.0,0.0,nan,Dev_520,,Found,nan,mobile safari 11.0
3001086,0,2094468,108.1,W,2319,490.0,150.0,mastercard,226.0,debit,126.0,87.0,5.0,gmail.com,nan,1,1,1,0,2,2,2,45.0,,2.0,14.0,120.0,,1.0,0.0,0.0,,2.0,0.0,0.0,50.0,nan,Dev_278,,nan,nan,nan
3001087,0,2094823,166.75,W,1067,,150.0,mastercard,166.0,credit,126.0,87.0,12.0,gmail.com,anonymous.com,5,2,0,1,1,1,1,14.0,0.0,,14.0,3.0,0.0,1.0,0.0,0.0,,1.0,0.0,3.0,50.0,mobile,Dev_982,,nan,nan,mobile safari 11.0
3001088,0,2104017,273.44,C,1437,170.0,150.0,visa,166.0,credit,441.0,87.0,,anonymous.com,nan,1,3,1,2,2,3,2,1.0,0.0,2.0,1.0,,300.0,,1.0,1.0,0.0,,0.0,0.0,50.0,desktop,Dev_62,,NotFound,Windows 10,nan
3001089,0,2104529,72.66,S,2015,490.0,150.0,mastercard,226.0,debit,299.0,87.0,,yahoo.com,nan,4,2,1,1,0,2,0,14.0,0.0,7.0,1.0,30.0,,,,0.0,0.0,0.0,0.0,0.0,,desktop,Dev_390,-20.0,NotFound,nan,nan
3001090,0,2110088,15.82,W,2555,490.0,185.0,visa,166.0,debit,204.0,,,gmail.com,gmail.com,2,2,1,2,1,2,0,45.0,60.0,,,0.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,desktop,Dev_881,,nan,nan,nan
3001091,0,2112126,45.62,W,2806,,150.0,mastercard,166.0,debit,325.0,87.0,,gmail.com,yahoo.com,2,2,0,1,1,4,1,14.0,0.0,0.0,14.0,30.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,mobile,Dev_465,,nan,iOS 11.1.2,nan
3001092,0,2113945,70.0,W,2628,170.0,150.0,visa,102.0,debit,,87.0,0.0,yahoo.com,yahoo.com,1,0,0,2,1,3,4,180.0,,7.0,1.0,,5.0,,0.0,0.0,,2.0,0.0,0.0,0.0,nan,Dev_180,,NotFound,nan,nan
3001093,0,2115342,8.85,S,2156,321.0,150.0,visa,166.0,debit,126.0,87.0,,gmail.com,yahoo.com,3,2,1,0,0,3,1,0.0,0.0,,90.0,3.0,,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,desktop,Dev_566,-20.0,nan,nan,nan
3001094,0,2115851,307.21,W,2318,170.0,185.0,visa,226.0,debit,126.0,87.0,0.0,gmail.com,nan,1,0,0,4,1,1,3,180.0,60.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,mobile,Dev_466,,nan,nan,nan
3001095,0,2116228,77.99,W,1295,321.0,185.0,visa,166.0,credit,441.0,87.0,,gmail.com,yahoo.com,1,1,1,2,1,0,1,45.0,10.0,7.0,,120.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,50.0,mobile,Dev_766,,nan,nan,nan
3001096,0,2116712,101.44,W,1646,321.0,150.0,visa,126.0,debit,315.0,87.0,0.0,anonymous.com,yahoo.com,3,2,1,1,1,0,2,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,nan,Dev_925,-10.0,Found,Windows 10,safari 11.0
3001097,0,2117113,299.49,W,2991,321.0,150.0,visa,126.0,debit,441.0,87.0,5.0,nan,gmail.com,2,0,0,2,1,2,0,1.0,1.0,0.0,14.0,120.0,300.0,1.0,,0.0,,,0.0,1.0,0.0,desktop,Dev_365,,nan,nan,nan
3001098,0,2120052,33.34,W,2887,170.0,150.0,mastercard,117.0,debit,315.0,87.0,,gmail.com,anonymous.com,3,2,1,3,2,4,2,5.0,10.0,,14.0,3.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,nan,Dev_946,,nan,nan,chrome 63.0
3001099,0,2120889,125.39,W,2891,490.0,150.0,visa,102.0,credit,299.0,,,hotmail.com,gmail.com,4,2,0,1,0,3,0,0.0,,7.0,1.0,,0.0,,0.0,1.0,0.0,0.0,0.0,3.0,50.0,nan,Dev_109,,nan,nan,nan
3001100,0,2121004,59.1,H,1032,224.0,185.0,visa,166.0,credit,126.0,87.0,0.0,gmail.com,nan,1,0,0,0,3,3,1,14.0,,,,120.0,,,,2.0,,0.0,0.0,0.0,,nan,Dev_338,,nan,nan,nan
3001101,0,2127763,54.46,W,2397,170.0,150.0,mastercard,117.0,credit,299.0,87.0,0.0,gmail.com,nan,2,5,1,0,0,4,3,5.0,,30.0,90.0,30.0,,,2.0,2.0,,0.0,1.0,0.0,0.0,desktop,Dev_340,-10.0,NotFound,nan,nan
3001102,0,2131947,28.52,W,2828,224.0,150.0,visa,226.0,debit,325.0,87.0,,yahoo.com,yahoo.com,1,1,0,2,1,4,1,14.0,10.0,7.0,1.0,,5.0,1.0,0.0,0.0,0.0,,1.0,0.0,250.0,desktop,Dev_648,,NotFound,Android 7.0,safari 11.0
3001103,0,2137055,416.62,C,1031,490.0,150.0,discover,,debit,204.0,87.0,0.0,anonymous.com,gmail.com,0,1,2,1,3,3,2,5.0,60.0,2.0,,0.0,,,0.0,1.0,,,0.0,0.0,50.0,nan,Dev_105,,Found,Windows 10,nan
3001104,0,2147319,44.12,R,1554,555.0,150.0,visa,102.0,debit,325.0,87.0,,yahoo.com,gmail.com,0,2,0,2,2,3,0,,60.0,,0.0,,5.0,,,0.0,,0.0,0.0,0.0,0.0,mobile,Dev_670,,nan,Mac OS X 10_12_6,mobile safari 11.0
3001105,0,2147690,143.94,S,2982,321.0,150.0,visa,226.0,debit,204.0,87.0,,mail.com,gmail.com,0,2,0,2,0,1,3,,,7.0,90.0,30.0,45.0,,0.0,1.0,,1.0,0.0,0.0,50.0,nan,Dev_260,,nan,nan,ie 11.0
3001106,0,2148670,8.48,W,2827,111.0,150.0,visa,226.0,debit,299.0,87.0,0.0,hotmail.com,anonymous.com,1,0,1,2,3,3,4,0.0,,7.0,90.0,120.0,300.0,,0.0,1.0,1.0,0.0,0.0,1.0,250.0,nan,Dev_444,,nan,iOS 11.1.2,safari 11.0
3001107,0,2151430,244.2,R,2889,111.0,150.0,american express,226.0,debit,126.0,87.0,0.0,gmail.com,nan,1,2,1,2,0,4,2,1.0,200.0,,,120.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,desktop,Dev_93,-10.0,nan,nan,nan
3001108,0,2153744,212.18,W,1304,111.0,150.0,mastercard,117.0,debit,299.0,87.0,0.0,hotmail.com,gmail.com,2,1,2,3,2,3,2,0.0,,30.0,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,desktop,Dev_630,-5.0,nan,nan,nan
3001109,0,2154068,74.23,C,1792,111.0,150.0,mastercard,226.0,debit,315.0,87.0,0.0,gmail.com,nan,0,1,0,1,2,3,2,5.0,,2.0,90.0,120.0,300.0,,,1.0,1.0,0.0,0.0,0.0,50.0,mobile,Dev_346,,NotFound,Windows 10,nan
3001110,0,2157357,51.95,W,2131,170.0,150.0,visa,,debit,315.0,87.0,45.0,anonymous.com,mail.com,4,1,1,0,0,1,2,14.0,200.0,,,3.0,,,0.0,1.0,0.0,0.0,0.0,1.0,50.0,mobile,Dev_84,,nan,nan,safari 11.0
3001111,0,2157851,103.54,W,1095,170.0,150.0,discover,226.0,credit,299.0,87.0,,gmail.com,nan,1,1,0,1,0,1,3,1.0,10.0,7.0,,,5.0,,0.0,0.0,,,,0.0,1000.0,nan,Dev_732,-10.0,nan,Windows 10,nan
3001112,0,2158343,826.89,W,2089,111.0,150.0,mastercard,226.0,credit,299.0,87.0,12.0,gmail.com,nan,3,1,1,3,3,3,1,5.0,0.0,7.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,desktop,Dev_179,,nan,Mac OS X 10_12_6,safari 11.0
3001113,0,2159839,9.59,W,1520,490.0,150.0,visa,102.0,debit,204.0,87.0,5.0,hotmail.com,nan,1,2,0,2,0,3,0,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,250.0,nan,Dev_866,,nan,nan,safari 11.0
3001114,0,2161586,157.63,H,1229,321.0,150.0,mastercard,126.0,credit,325.0,87.0,0.0,hotmail.com,nan,3,3,1,1,3,0,1,1.0,,7.0,14.0,3.0,0.0,,1.0,1.0,,0.0,0.0,0.0,250.0,mobile,Dev_160,-20.0,nan,Mac OS X 10_12_6,nan
3001115,0,2163272,24.46,W,1732,490.0,150.0,american express,226.0,debit,325.0,87.0,0.0,yahoo.com,nan,4,2,0,1,0,4,1,45.0,10.0,30.0,0.0,,0.0,,1.0,2.0,0.0,1.0,0.0,0.0,50.0,desktop,Dev_441,-10.0,NotFound,Android 7.0,chrome 63.0
3001116,0,2163458,65.24,W,1357,170.0,150.0,visa,126.0,debit,299.0,60.0,120.0,gmail.com,nan,0,1,0,0,5,4,1,14.0,0.0,0.0,,3.0,300.0,,,0.0,0.0,0.0,1.0,0.0,50.0,nan,Dev_720,,nan,nan,nan
3001117,0,2167539,50.77,W,1401,224.0,185.0,visa,126.0,debit,299.0,87.0,,gmail.com,nan,3,0,1,1,0,1,1,0.0,0.0,7.0,,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,nan,Dev_610,,nan,nan,chrome 63.0
3001118,0,2168139,41.63,W,1789,170.0,150.0,mastercard,102.0,debit,315.0,87.0,12.0,protonmail.com,gmail.com,2,0,2,2,1,2,0,180.0,,,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,desktop,Dev_168,,nan,Windows 10,nan
3001119,0,2168408,65.92,S,1098,224.0,150.0,visa,166.0,credit,315.0,87.0,,yahoo.com,nan,2,2,0,2,0,2,1,5.0,10.0,,90.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mobile,Dev_372,,NotFound,nan,safari 11.0
3001120,1,2172676,899.0,C,9831,321.0,150.0,american express,166.0,debit,325.0,87.0,0.0,anonymous.com,nan,3,3,1,0,0,2,2,1.0,10.0,30.0,,0.0,5.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,mobile,FraudRingDe,-20.0,nan,iOS 11.1.2,nan
3001121,1,2178732,450.0,C,9672,224.0,150.0,visa,,credit,325.0,87.0,,anonymous.com,anonymous.com,3,4,0,0,1,0,0,45.0,,7.0,,3.0,,,0.0,0.0,,,0.0,0.0,50.0,mobile,FraudRingDe,,nan,nan,nan
3001122,1,2182583,699.0,C,9249,490.0,150.0,visa,226.0,credit,325.0,87.0,5.0,anonymous.com,hotmail.com,1,0,1,1,1,0,0,180.0,200.0,30.0,90.0,,45.0,,0.0,0.0,,1.0,0.0,0.0,0.0,mobile,FraudRingDe,,nan,Mac OS X 10_12_6,chrome 63.0
3001123,1,2185806,699.0,C,9763,555.0,150.0,visa,166.0,debit,325.0,87.0,,anonymous.com,gmail.com,0,3,0,1,3,6,1,14.0,,,1.0,30.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,mobile,FraudRingDe,,NotFound,nan,nan
3001124,0,2187876,46.56,W,2187,224.0,150.0,mastercard,166.0,debit,299.0,87.0,,gmail.com,hotmail.com,1,4,0,5,1,3,0,14.0,60.0,,14.0,30.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,desktop,Dev_47,-5.0,nan,nan,ie 11.0
3001125,0,2189432,18.39,W,1527,170.0,185.0,visa,166.0,credit,126.0,87.0,,gmail.com,nan,2,2,0,2,0,2,1,1.0,,,14.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,50.0,nan,Dev_542,,nan,nan,nan
3001126,0,2189608,83.31,W,2192,555.0,150.0,visa,117.0,debit,441.0,87.0,5.0,hotmail.com,yahoo.com,1,1,0,1,1,0,0,1.0,,2.0,14.0,0.0,,1.0,1.0,,0.0,1.0,0.0,0.0,1000.0,nan,Dev_956,-5.0,NotFound,nan,nan
3001127,0,2190628,12.03,C,2044,321.0,150.0,visa,226.0,debit,315.0,87.0,12.0,gmail.com,nan,0,4,0,0,0,3,4,5.0,,7.0,,,,,2.0,1.0,0.0,,0.0,0.0,0.0,desktop,Dev_119,,nan,iOS 11.1.2,nan
3001128,0,2191534,69.66,W,1539,321.0,150.0,visa,166.0,debit,204.0,87.0,120.0,anonymous.com,gmail.com,1,0,2,2,0,3,0,,,2.0,,3.0,45.0,1.0,0.0,0.0,,0.0,0.0,0.0,50.0,nan,Dev_760,-10.0,nan,nan,nan
3001129,0,2192118,13.94,W,2865,321.0,150.0,discover,166.0,debit,441.0,87.0,12.0,yahoo.com,nan,2,2,1,2,0,5,1,,,0.0,90.0,3.0,5.0,1.0,,2.0,1.0,0.0,0.0,0.0,0.0,nan,Dev_631,,nan,nan,nan
3001130,0,2194616,110.76,W,1594,111.0,150.0,visa,102.0,debit,325.0,87.0,,gmail.com,nan,0,2,0,3,0,3,4,180.0,,,,,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,mobile,Dev_556,0.0,nan,nan,mobile safari 11.0
3001131,0,2195947,24.12,W,2808,111.0,150.0,mastercard,226.0,debit,299.0,87.0,,mail.com,nan,0,2,0,1,0,1,2,180.0,,7.0,,120.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,nan,Dev_414,,Found,Mac OS X 10_12_6,nan
3001132,0,2196111,40.61,C,1832,111.0,150.0,visa,166.0,credit,,87.0,0.0,hotmail.com,hotmail.com,3,1,0,0,0,4,3,,0.0,30.0,90.0,0.0,,1.0,1.0,0.0,,0.0,0.0,0.0,50.0,desktop,Dev_767,,nan,nan,nan
3001133,0,2196594,92.14,W,1396,111.0,150.0,visa,126.0,credit,204.0,87.0,0.0,yahoo.com,yahoo.com,0,2,1,1,4,4,1,45.0,60.0,30.0,14.0,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,1000.0,desktop,Dev_831,-5.0,nan,nan,nan
3001134,0,2198828,28.51,W,2059,224.0,150.0,visa,226.0,credit,126.0,,5.0,yahoo.com,nan,1,0,1,0,2,3,0,14.0,10.0,0.0,,120.0,5.0,,1.0,0.0,,,0.0,0.0,50.0,nan,Dev_518,-5.0,nan,nan,ie 11.0
3001135,0,2198981,62.57,W,1494,111.0,150.0,mastercard,117.0,credit,325.0,87.0,,gmail.com,yahoo.com,4,3,1,1,1,4,6,14.0,200.0,2.0,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,250.0,desktop,Dev_307,,nan,nan,nan
3001136,0,2202684,12.61,R,1313,490.0,150.0,mastercard,166.0,debit,325.0,87.0,0.0,gmail.com,nan,1,1,2,1,0,4,1,5.0,60.0,2.0,,120.0,0.0,,0.0,0.0,1.0,,1.0,0.0,0.0,mobile,Dev_92,,nan,Android 7.0,mobile safari 11.0
3001137,0,2204012,133.48,R,1489,224.0,150.0,mastercard,226.0,debit,126.0,87.0,5.0,gmail.com,nan,1,4,1,0,2,1,0,,1.0,,,30.0,300.0,,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,desktop,Dev_617,,nan,iOS 11.1.2,mobile safari 11.0
3001138,0,2205285,464.71,W,2299,170.0,150.0,american express,226.0,debit,325.0,87.0,12.0,gmail.com,hotmail.com,2,3,1,0,2,2,0,1.0,,,1.0,30.0,300.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,mobile,Dev_573,,Found,nan,nan
3001139,0,2207029,1438.61,W,1232,111.0,150.0,mastercard,226.0,credit,325.0,87.0,120.0,gmail.com,gmail.com,2,0,0,1,1,3,4,14.0,,7.0,1.0,,5.0,1.0,0.0,,,0.0,0.0,0.0,0.0,desktop,Dev_101,,nan,nan,nan
3001140,0,2210413,73.72,W,2639,224.0,185.0,visa,226.0,credit,441.0,87.0,,yahoo.com,protonmail.com,2,1,0,2,1,8,0,180.0,,,1.0,120.0,45.0,1.0,0.0,0.0,1.0,,0.0,0.0,,desktop,Dev_787,,nan,nan,nan
3001141,0,2211243,158.7,W,2459,111.0,185.0,visa,117.0,debit,126.0,87.0,,gmail.com,nan,1,2,3,3,0,4,2,,200.0,,1.0,,5.0,,,1.0,0.0,1.0,0.0,1.0,0.0,nan,Dev_571,-5.0,nan,nan,nan
3001142,0,2213446,9.41,S,2029,321.0,150.0,mastercard,226.0,debit,315.0,87.0,5.0,gmail.com,nan,2,2,1,1,4,2,4,5.0,60.0,,,120.0,300.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,Dev_234,-20.0,Found,Mac OS X 10_12_6,chrome 63.0
3001143,0,2215067,348.28,S,2558,490.0,150.0,discover,102.0,debit,204.0,87.0,,anonymous.com,nan,2,1,0,2,1,5,1,,10.0,7.0,90.0,,300.0,,0.0,,,1.0,0.0,0.0,50.0,nan,Dev_898,-20.0,nan,Windows 10,nan
3001144,0,2215670,156.62,H,2705,224.0,150.0,visa,126.0,debit,299.0,87.0,,gmail.com,yahoo.com,4,1,2,0,0,3,2,45.0,10.0,2.0,14.0,30.0,,,0.0,,,2.0,0.0,0.0,250.0,desktop,Dev_298,,NotFound,nan,chrome 63.0
3001145,0,2219769,39.16,W,1663,111.0,150.0,mastercard,102.0,debit,204.0,,45.0,gmail.com,yahoo.com,0,3,1,2,0,3,4,,10.0,,1.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,50.0,desktop,Dev_753,,nan,nan,nan
3001146,0,2222872,260.06,R,1243,490.0,150.0,visa,226.0,credit,299.0,87.0,5.0,hotmail.com,nan,0,1,0,1,1,2,0,14.0,60.0,2.0,14.0,0.0,,,0.0,,,1.0,0.0,0.0,0.0,nan,Dev_52,-20.0,nan,nan,chrome 63.0
3001147,0,2224960,50.4,W,1240,170.0,150.0,visa,166.0,debit,126.0,87.0,,nan,gmail.com,0,1,1,2,0,1,0,0.0,200.0,30.0,1.0,,,1.0,0.0,,0.0,0.0,0.0,0.0,50.0,desktop,Dev_953,,nan,nan,nan
3001148,0,2228655,40.29,C,2796,170.0,150.0,mastercard,126.0,debit,204.0,87.0,,gmail.com,nan,1,1,0,1,1,3,1,14.0,0.0,,,3.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,desktop,Dev_392,,NotFound,Windows 10,safari 11.0
3001149,0,2232581,112.49,W,2951,224.0,150.0,discover,117.0,debit,126.0,87.0,0.0,anonymous.com,gmail.com,2,1,1,0,1,3,1,45.0,,,,30.0,45.0,,1.0,0.0,,,,0.0,50.0,desktop,Dev_608,-5.0,nan,nan,nan
3001150,0,2234976,20.7,W,1557,555.0,150.0,visa,117.0,debit,299.0,87.0,,yahoo.com,protonmail.com,3,1,1,0,0,1,3,0.0,,30.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,250.0,nan,Dev_994,-10.0,nan,nan,nan
3001151,0,2238502,205.16,W,2296,170.0,150.0,visa,166.0,debit,204.0,87.0,0.0,gmail.com,nan,1,1,2,0,1,3,4,180.0,10.0,30.0,90.0,,45.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,nan,Dev_921,,NotFound,nan,nan
3001152,0,2240826,20.87,W,1074,555.0,150.0,mastercard,102.0,debit,315.0,87.0,0.0,gmail.com,nan,2,3,2,1,1,3,0,5.0,,,0.0,,,,1.0,0.0,,1.0,0.0,1.0,50.0,mobile,Dev_365,,nan,nan,chrome 63.0
3001153,0,2243041,21.01,W,1282,111.0,150.0,visa,166.0,debit,299.0,87.0,5.0,hotmail.com,nan,1,5,0,1,0,1,1,5.0,0.0,,,30.0,,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,nan,Dev_322,-10.0,nan,nan,nan
3001154,0,2244914,24.52,H,2731,111.0,150.0,visa,226.0,debit,204.0,87.0,12.0,mail.com,nan,5,1,1,2,0,5,1,,200.0,,1.0,0.0,300.0,,0.0,2.0,,,0.0,0.0,0.0,nan,Dev_470,,NotFound,nan,nan
3001155,0,2247630,153.77,W,2558,321.0,150.0,visa,166.0,debit,126.0,87.0,45.0,gmail.com,nan,3,1,2,3,0,4,1,0.0,1.0,7.0,,,0.0,,0.0,2.0,1.0,,1.0,0.0,50.0,mobile,Dev_744,-10.0,Found,Android 7.0,nan
3001156,0,2247965,33.84,W,1086,111.0,150.0,visa,226.0,credit,325.0,87.0,5.0,gmail.com,nan,2,1,0,2,3,2,1,14.0,,,90.0,3.0,,,,2.0,0.0,0.0,0.0,0.0,0.0,desktop,Dev_234,-20.0,nan,iOS 11.1.2,mobile safari 11.0
3001157,0,2252100,15.14,W,1880,170.0,150.0,mastercard,126.0,credit,315.0,,0.0,gmail.com,gmail.com,3,4,1,3,2,0,4,180.0,60.0,2.0,14.0,,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,nan,Dev_826,-5.0,nan,iOS 11.1.2,chrome 63.0
3001158,0,2256093,34.25,W,2656,111.0,150.0,visa,102.0,debit,126.0,87.0,5.0,nan,gmail.com,1,2,1,1,1,3,0,14.0,60.0,2.0,90.0,120.0,300.0,1.0,0.0,0.0,0.0,,,0.0,0.0,nan,Dev_404,,nan,nan,safari 11.0
3001159,0,2256150,64.38,S,1929,170.0,150.0,visa,226.0,debit,,87.0,,hotmail.com,nan,2,0,4,1,0,3,1,1.0,1.0,7.0,14.0,0.0,300.0,1.0,,1.0,,0.0,0.0,0.0,0.0,desktop,Dev_940,,Found,Windows 10,chrome 63.0
3001160,0,2259547,18.19,W,2172,170.0,150.0,mastercard,226.0,credit,315.0,87.0,5.0,gmail.com,yahoo.com,0,3,0,2,4,1,2,0.0,0.0,7.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,250.0,mobile,Dev_746,,Found,nan,nan
3001161,0,2259815,18.79,W,2173,321.0,150.0,discover,166.0,debit,204.0,87.0,120.0,gmail.com,yahoo.com,1,2,1,1,0,1,0,14.0,,,90.0,,,,,0.0,,,0.0,0.0,0.0,nan,Dev_418,0.0,nan,nan,mobile safari 11.0
3001162,0,2260608,680.23,R,2600,321.0,150.0,visa,226.0,debit,441.0,87.0,,gmail.com,gmail.com,1,3,1,3,0,3,0,180.0,,,,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,nan,Dev_673,,nan,nan,nan
3001163,0,2263253,25.88,H,1159,555.0,150.0,visa,166.0,credit,441.0,87.0,,gmail.com,nan,1,2,1,1,1,4,0,,60.0,0.0,0.0,120.0,45.0,1.0,0.0,0.0,,0.0,0.0,3.0,50.0,nan,Dev_764,-5.0,nan,Windows 10,nan
3001164,0,2263593,46.74,W,1445,321.0,150.0,visa,117.0,debit,315.0,,12.0,nan,gmail.com,1,3,1,0,0,3,0,14.0,60.0,30.0,,0.0,,,0.0,0.0,,1.0,0.0,0.0,50.0,mobile,Dev_980,,nan,nan,nan
3001165,0,2266904,44.52,C,2819,321.0,150.0,visa,166.0,debit,441.0,87.0,0.0,nan,mail.com,3,1,0,3,3,2,3,0.0,1.0,,1.0,120.0,,1.0,,0.0,0.0,0.0,0.0,1.0,250.0,nan,Dev_867,,nan,nan,safari 11.0
3001166,0,2270373,41.95,W,1081,321.0,150.0,visa,126.0,debit,126.0,87.0,,gmail.com,gmail.com,1,2,3,1,0,2,0,45.0,0.0,2.0,0.0,,,,1.0,1.0,0.0,,0.0,0.0,0.0,desktop,Dev_578,,nan,nan,nan
3001167,0,2271749,132.09,C,2030,490.0,150.0,visa,166.0,credit,,87.0,5.0,gmail.com,gmail.com,2,2,1,3,1,2,1,1.0,,7.0,90.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,50.0,nan,Dev_965,-10.0,NotFound,iOS 11.1.2,nan
3001168,0,2271761,189.23,W,1181,170.0,150.0,discover,117.0,credit,126.0,87.0,5.0,gmail.com,yahoo.com,2,1,1,1,0,1,1,1.0,,7.0,,,5.0,,0.0,0.0,0.0,0.0,0.0,,1000.0,desktop,Dev_291,,nan,nan,nan
3001169,0,2272418,47.63,S,1869,170.0,150.0,discover,117.0,debit,315.0,87.0,,gmail.com,nan,4,2,0,1,0,8,0,,10.0,30.0,,0.0,5.0,1.0,0.0,,1.0,,0.0,,50.0,desktop,Dev_362,,nan,nan,nan
3001170,0,2274283,17.11,W,1965,321.0,150.0,mastercard,226.0,credit,204.0,87.0,,protonmail.com,gmail.com,4,1,0,1,1,2,0,1.0,10.0,7.0,90.0,,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,nan,Dev_894,,nan,nan,nan
3001171,0,2282006,270.94,W,2549,170.0,150.0,mastercard,117.0,debit,126.0,87.0,,mail.com,nan,3,0,0,1,0,2,1,5.0,0.0,0.0,,3.0,5.0,1.0,1.0,0.0,0.0,,0.0,0.0,50.0,mobile,Dev_229,,nan,nan,nan
3001172,0,2283948,60.05,W,1477,555.0,150.0,mastercard,126.0,debit,441.0,87.0,0.0,hotmail.com,nan,1,0,0,1,0,1,0,5.0,,2.0,,,,,1.0,0.0,0.0,0.0,2.0,0.0,250.0,nan,Dev_237,-5.0,Found,nan,chrome 63.0
3001173,0,2284532,447.36,W,1182,224.0,,visa,,debit,126.0,87.0,,nan,gmail.com,0,3,0,3,0,4,3,,60.0,7.0,,0.0,300.0,,1.0,0.0,0.0,2.0,0.0,0.0,250.0,nan,Dev_620,,Found,nan,nan
3001174,0,2286485,5.64,R,2337,170.0,150.0,visa,166.0,debit,441.0,87.0,,anonymous.com,hotmail.com,2,1,0,1,0,2,1,180.0,,7.0,14.0,120.0,,,0.0,1.0,0.0,,2.0,0.0,250.0,mobile,Dev_766,,NotFound,iOS 11.1.2,chrome 63.0
3001175,0,2287994,82.68,W,2579,321.0,150.0,visa,166.0,debit,204.0,87.0,45.0,gmail.com,nan,0,3,0,3,1,3,1,45.0,,7.0,,,,,,0.0,0.0,0.0,,0.0,50.0,mobile,Dev_161,,nan,nan,nan
